Number,TranslatedTitle,OriginalTitle,Year,Languages,Subtitles,Rating,Country,Category,URL,Director,Producer,Actors,Length,Description,Comments,Writer,Picture
"111","Tragedy Girls","Tragedy Girls","2017","ING/ESP","Español","6.0","USA","Comedia, Crimen, Terror","https://www.imdb.com/title/tt3859272","Tyler MacIntyre","Armen Aghaeian, Tara Ansley, Eric Baktanian, Ray Bouderau, Luke Dillon, Alexander Ferguson, Eric Fischer, Anthony Holt, Tims Johnson, Jaz Kalkat, Brock Kelly, Tyler W. Konney, EdGuerrad Mokhtarian, Tom Morris, Kerry Rhodes, Craig Robinson, Traceigh Scottel, Richard Switzer, Narbeh Tatoussian, Gregory Thomas, Anthony Thorne, Cameron Van Hoy, Stephanie Whonsetler, Viviana Zarragoitia","Brianna Hildebrand, Alexandra Shipp, Jack Quaid, Kevin Durand, Timothy V. Murphy, Katie Stottlemire, Nicky Whelan, Elise Neal, Craig Robinson, Andy Bethea","98","""Friends Who Slay Together, Stay Together""  A twist on the slasher genre, following two death-obsessed teenage girls who use their online show about real-life tragedies to send their small mid-western town into a frenzy, and cement their legacy as modern Terror legends.","","Chris Lee Hill, Tyler MacIntyre, Justin Olson","movies.csv_pics\movies_111.jpg"
"110","Trainspotting 2: La Vida En El Abismo","T2 Trainspotting","2017","ING/ESP","Español","7.1","UK, USA","Comedia, Crimen, Drama","https://www.imdb.com/title/tt2763304","Danny Boyle","Bernard Bellew, Danny Boyle, Christian Colson, Veselin Karadjov, Andrew Macdonald, Tori Parry, Allon Reich, Irvine Welsh","Ewan McGregor, Logan Gillies, Ben Skelton, Aiden Haggarty, Daniel Smith, Elijah Wolf, Robert Carlyle, Steven Robertson, Ewen Bremner, John Kazek","117","""Face your past. Choose your future.""  After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.","","John Hodge, Irvine Welsh","movies.csv_pics\movies_110.jpg"
"109","Tramps","Tramps","2016","ING/ESP","Español","6.5","USA","Aventura, Romance","https://www.imdb.com/title/tt4991512","Adam Leon","Joshua Astrachan, Brad Becker-Parton, Michael B. Clark, Corey Deckler, Natalie Difford, Julia Godzinskaya, Frederick W. Green, David Kaplan, Andrea Roa, Michael Sackler, Alex Turtletaub, Sophie Vickers, Jamund Washington","Callum Turner, Grace Van Patten, Michal Vondel, Mike Birbiglia, Margaret Colin, Louis Cancelmi, Mariola Mlekicki, Rachel Zeiger-Haag, Dane Martinez, Jeszenia Jimenez","82","A young man and woman find love in an unlikely place while carrying out a shady deal.","","Adam Leon, Adam Leon, Jamund Washington","movies.csv_pics\movies_109.jpg"
"108","Transformers: El Despertar De Las Bestias","Transformers: Rise of the Beasts","2023","ING/ESP","Español","6.0","USA, Canadá, UK, Nueva Zelanda, Hungría, Peru, China","Acción, Aventura, Sci-Fi","https://www.imdb.com/title/tt5090568","Steven Caple Jr.","Valerii An, Michael Bay, Bruno Canale, Tom DeSanto, Lorenzo di Bonaventura, Bernardo Duran Jr., David Ellison, Bradley J. Fischer, Dana Goldberg, Brian Goldner, Don Granger, Duncan Henderson, Petra Holtorf-Stratton, Cliff Lanning, R.J. Mino, Don Murphy, Brian Oliver, Karl Sigurdarson, Steven Spielberg, Mark Vahradian","Anthony Ramos, Dominique Fishback, Luna Lauren Velez, Dean Scott Vazquez, Tobe Nwigwe, Sarah Stiles, Leni Parker, Frank Marrs, Aidan Devine, Kerwin Jackson","127","""Unite or fall.""  During the '90s, a new fAcción of Transformers - the Maximals - join the Autobots as allies in the battle for Earth.","","Joby Harold, Darnell Metayer, Josh Peters, Erich Hoeber, Jon Hoeber, Joby Harold","movies.csv_pics\movies_108.jpg"
"107","Transformers: El Último Caballero","Transformers: The Last Knight","2017","ING/ESP","Español","5.2","USA, China, Canadá","Acción, Aventura, Sci-Fi","https://www.imdb.com/title/tt3371366","Michael Bay","Michael Bay, Ian Bryce, Matthew Cohan, Tom DeSanto, Lorenzo di Bonaventura, Brian Goldner, Daren Hicks, K.C. Hodenfield, Jonathan Hook, Harry Humphries, Michael Kase, Don Murphy, Steven Spielberg, Mark Vahradian","Mark Wahlberg, Anthony Hopkins, Josh Duhamel, Laura Haddock, Santiago Cabrera, Isabela Merced, Jerrod Carmichael, Stanley Tucci, Liam Garrigan, Martin McCreadie","154","""Rethink your heroes""  A deadly threat from Earth's Historia reappears and a hunt for a lost artifact takes place between Autobots and Decepticons, while Optimus Prime encounters his creator in space.","","Art Marcum, Matt Holloway, Ken Nolan, Akiva Goldsman, Art Marcum, Matt Holloway, Ken Nolan","movies.csv_pics\movies_107.jpg"
"106","Trico Tri Happy Halloween","Trico Tri Happy Halloween","2018","ING/ESP","Español","3.5","USA","Familia","https://www.imdb.com/title/tt7830428","Christian Vogeler","Ed Arenas, James Bernstein, Armando Gutierrez, Peter A. Lees, Eli Lipnik, Claudia Vilches","Kendall Vertes, Armando Gutierrez, Carson Rowland, Adriana Cataño, Martha Picanes, Nick Merico, Yoi Montgomery, Yamil Piedra, Teo Castellanos, James Bernstein","89","A Hispanic middle-class Familia moves back to Miami after living in California to take care of their recently widowed Abuela. Little do they know their new house is the infamous Bradford house which is haunted by two mischievous ghosts....","","Yamil Piedra","movies.csv_pics\movies_106.jpg"
"105","Triple 9","Triple 9","2016","Inglés","Español","6.3","USA","Acción, Crimen, Drama, Thriller","https://www.imdb.com/title/tt1712261","John Hillcoat","Marc Butan, Maria Cestone, Molly Conners, Matt Cook, Bard Dorros, Isabel Dos Santos, Meryl Emmerton, Michael Flynn, Kimberly Fox, Steve Golin, Paul Green, John Hillcoat, Sarah E. Johnson, Anthony Katagas, Peter Lawson, Tom Ortenberg, Jonathan Pavesi, Adriana Randall, Keith Redmon, Andrew C. Robinson, Joan Schneider, Jared Underwood, Christopher Woodrow","Chiwetel Ejiofor, Casey Affleck, Anthony Mackie, Woody Harrelson, Aaron Paul, Kate Winslet, Gal Gadot, Norman Reedus, Teresa Palmer, Michael Kenneth Williams","115","""The code on the street is never black and white""  A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.","","Matt Cook","movies.csv_pics\movies_105.jpg"
"104","Triple Frontier","Triple Frontier","2019","ING/ESP","Español","6.5","USA","Acción, Thriller","https://www.imdb.com/title/tt1488606","J.C. Chandor","Madison Ainley, Robert Amidon, Kathryn Bigelow, Mark Boal, Andrés Calderón, Neal Dodson, Alex Gartner, Anna Gerb, Thomas Hayslip, Andy Horwitz, Helen Medrano, Daniel Messier, Juliano Moreno, Charles Roven, John Wildermuth","Ben Affleck, Oscar Isaac, Charlie Hunnam, Garrett Hedlund, Pedro Pascal, Adria Arjona, Jeovanny Rodriguez, Juan Camilo Castillo, Reynaldo Gallegos, Madeline 'Maddy' Guerray","125","Loyalties are tested when five friends and former special forces operatives reunite to take down a South American drug lord, unleashing a chain of unintended consequences.","","Mark Boal, J.C. Chandor, Mark Boal","movies.csv_pics\movies_104.jpg"
"103","Trolls","Trolls","2016","ING/ESP","Español","6.4","USA, India, UK, Alemania","Infantil","https://www.imdb.com/title/tt1679335","Mike Mitchell, Walt Dohrn","Jonathan Aibel, Glenn Berger, Holly EdGuerrads, Dannie Festa, Gina Shay","Anna Kendrick, Justin Timberlake, Zooey Deschanel, Christopher Mintz-Plasse, Christine Baranski, Russell Brand, Gwen Stefani, John Cleese, James Corden, Jeffrey Tambor","92","Adorable y amable, a los trolls les encanta jugar. Pero un día, un gigante misterioso aparece para terminar la fiesta. Poppy, la líder optimista de los Trolls, y su polo opuesto, Branch, deben embarcarse en una aventura que les lleva mucho más allá del único mundo que han conocido.","","Jonathan Aibel, Glenn Berger, Erica Rivinoja, Thomas Dam","movies.csv_pics\movies_103.jpg"
"102","Tropa De Héroes","12 Strong","2018","Inglés","Español","6.5","USA","Acción, Drama, Historia, Guerra","https://www.imdb.com/title/tt1413492","Nicolai Fuglsig","Yale Badik, Jerry Bruckheimer, Garrett Grant, Val Hill, Broderick Johnson, Andrew A. Kosove, Thad Luckinbill, Trent Luckinbill, Emma McGill, Chad Oman, Melissa Reid, Jon Schumacher, Ellen H. SchGuerratz, Molly Smith, Rachel Smith, Doug Stanton, Mike Stenson, David H. Venghaus Jr.","Chris Hemsworth, Michael Shannon, Michael Peña, Navid Negahban, Trevante Rhodes, Geoff Stults, Thad Luckinbill, Austin Hébert, Austin Stowell, Ben O'Toole","130","Cuenta la historia del primer equipo de Fuerzas Especiales desplegado en Afganistán después del 11 de septiembre. Bajo el liderazgo de un nuevo capitán, el equipo debe trabajar con un señor de la guerra afgano para derrotar a los Talibanes.","","Ted Tally, Peter Craig, Doug Stanton","movies.csv_pics\movies_102.jpg"
"101","Tully","Tully","2018","ING/ESP","Español","6.9","USA, Canadá","Comedia, Drama, Misterio","https://www.imdb.com/title/tt5610554","Jason Reitman","Jason Blumenfeld, Jason Cloth, Diablo Cody, A.J. Dix, Helen Estabrook, David Gendron, Aaron L. Gilbert, Ali Jazayeri, Beth Kono, Ron McLeod, Erica Mills, Mason Novick, Andrew Pollack, Jason Reitman, Andria Spring, Paul Tennyson, Charlize Theron, Steven Thibault, Stan Thomas, Dale Wells","Charlize Theron, Mackenzie Davis, Ron Livingston, Asher Miles Fallica, Lia Frankland, Mark Duplass, Elaine Tan, Gameela Wright, Tattiawna Jones, Stormy Ent","95","""See How the Mother Half Lives.""  A struggling mother of three forms an unexpected bond with the night nanny hired to help with her newborn baby.","","Diablo Cody","movies.csv_pics\movies_101.jpg"
"100","Twisted","Twisted Pair","2018","ING/ESP","Español","4.7","USA","Acción, Drama, Sci-Fi, Thriller","https://www.imdb.com/title/tt8196068","Neil Breen","Neil Breen","Neil Breen, Sara Meritt, Siohbon Chevy Ebrahimi, Denise Bellini, John Smith Burns, Brad Stein, Marty Dasis, Art Freeman, Greg Smith Burns, Ada Masters","89","""a Neil Breen Film""  Identical twin brothers become hybrid A.I. (artificial intelligence), entities, yet are torn in different directions to achieve justice for humanity.","","Neil Breen","movies.csv_pics\movies_100.jpg"
"99","Ufo","UFO","2018","Inglés","Español","6.2","USA","Drama, Misterio, Sci-Fi, Thriller","https://www.imdb.com/title/tt6290798","Ryan Eslinger","Siegfried Harris, Jennifer Hatton, Evan Hayes, Dan Kaplow, Jim Kohlberg, Steve Luna, Tom Rice, Jeffrey Sharp","Alex Sharp, Gillian Anderson, Ella Purnell, Benjamin Beatty, Cece Abbey, David Strathairn, Ken Early, Brian Bowman, Rick Chambers, Lu Parker","88","""Sightings are never a coincidence. The cover-up ends here.""  A college student, who sees a UFO, uses his exceptional math skills to investigate the sighting with his friends while the FBI follows closely behind.","","Ryan Eslinger","movies.csv_pics\movies_99.jpg"
"98","Un Camino A Casa","Lion","2016","Inglés","Español","8.0","India, UK, Australia, USA","Biografía, Drama","https://www.imdb.com/title/tt3741834","Garth Davis","Iain Canning, Angie Fielder, Andrew Fraser, David Glasser, Daniel Levin, Shahen Mekertichian, Simone Nicholson, Tabrez Noorani, Pravesh Sahni, Libby Sharpe, Emile Sherman, Karen Sproul, Bob Weinstein, Harvey Weinstein","Sunny PaGuerra, Abhishek Bharate, Priyanka Bose, Khushi Solanki, Shankar Nisode, Tannishtha Chatterjee, Nawazuddin Siddiqui, Riddhi Sen, Kaushik Sen, Rita Roy","118","""The search begins""  A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost Familia.","","Saroo Brierley, Luke Davies","movies.csv_pics\movies_98.jpg"
"97","Un Don Excepcional","Gifted","2017","ING/ESP","Español","7.6","USA","Drama","https://www.imdb.com/title/tt4481414","Marc Webb","Molly Allen, Glen Basner, Ben Browning, Andy Cohen, T.K. Knowles, Karen Lunder, John O'Grady, Chuck Ryant","Chris Evans, Mckenna Grace, Lindsay Duncan, Octavia Spencer, Jenny Slate, Michael Kendall Kaplan, John M. Jackson, Glenn Plummer, John Finn, Elizabeth Marvel","101","""How do you create an ordinary life for an extraordinary girl""  Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.","","Tom Flynn","movies.csv_pics\movies_97.jpg"
"96","Un Espía Y Medio","Central Intelligence","2016","Inglés","Español","6.3","USA, China","Acción, Comedia, Crimen","https://www.imdb.com/title/tt1489889","Rawson Marshall Thurber","Beau Bauman, Richard Brener, Samuel J. Brown, Michael Disco, Toby Emmerich, Michael Fottrell, Hiram Garcia, Ed Helms, Adam McCarthy, Steven Mnuchin, Peter Principato, Scott Stuber, Paul Young","Dwayne Johnson, Kevin Hart, Amy Ryan, Danielle Nicolet, Jason Bateman, Aaron Paul, Ryan Hansen, Tim Griffin, Timothy John Smith, Sione Kelepi","107","""Saving the world takes a little Hart and a big Johnson""  After he reconnects with an awkGuerrad pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage.","","Ike Barinholtz, David Stassen, Rawson Marshall Thurber, Ike Barinholtz, David Stassen","movies.csv_pics\movies_96.jpg"
"95","Un Golpe Con Estilo","Going in Style","2017","ING/ESP","Español","6.6","USA","Comedia, Crimen","https://www.imdb.com/title/tt2568862","Zach Braff","Bruce Berman, Tony Bill, Samuel J. Brown, Donald De Line, Michael Disco, Toby Emmerich, Andrew Haas, Jonathan McCoy, Steven Mnuchin","Michael Caine, Alan Arkin, Ann-Margret, Matt Dillon, Joey King, Christopher Lloyd, Maria Dizzia, Morgan Freeman, John Ortiz, Siobhan Fallon Hogan","96","""You're never too old to get even.""  Desperate to pay their bills and support their loved ones, lifelong pals Willy Davis, Albert Gardner, and Joe Harding risk it all by robbing the bank that absconded with the pension money that they earned from working there for years.","","Theodore Melfi, EdGuerrad Cannon","movies.csv_pics\movies_95.jpg"
"94","Un Gran Dinosaurio","The Good Dinosaur","2015","ING/ESP","Español","6.7","USA, Japón","Infantil","https://www.imdb.com/title/tt1979388","Peter Sohn","Mary Alice Drumm, John Lasseter, Denise Ream, Andrew Stanton, Lee Unkrich","Jeffrey Wright, Francias McDormand, Maleah Nipay-Padilla, Ryan Teeple, Jack McGraw, Marcus Scribner, Raymond Ochoa, Jack Bright, Peter Sohn, Steve Zahn","93","El joven y tímido Apatosaurus, Arlo, emprende un peligroso viaje, junto con su pequeño amigo humano, para regresar a su hogar.","","Bob Peterson, Peter Sohn, Erik Benson, Meg LeFauve, Kelsey Mann, Bob Peterson, Meg LeFauve, Peter Hedges, Adrian Molina","movies.csv_pics\movies_94.jpg"
"93","Un Holograma Para El Rey","A Hologram for the King","2016","Inglés","Español","6.1","UK, Francia, Alemania, México, USA","Comedia, Drama, Romance","https://www.imdb.com/title/tt2980210","Tom Tykwer","Mamdouh Al-Harthy, Stefan Arndt, Gero Bauknecht, Claudia Bluemhuber, Alex Boden, Karim Debbagh, Michael Dreher, Irene Gall, Léonard Glowinski, Gary Goetzman, Arcadiy Golubovich, Bill Johnson, Marcus Loges, Matthew J. Malek, Ulli Neumann, Tim O'Hair, Gastón Pavlovich, Shervin Pishevar, Ola Roshdy, Silvio Saade, Sabine Schenk, Uwe Schott, Jim Seibel, Steve Shareshian","Tom Hanks, Omar Elba, Sarita Choudhury, Sidse Babett Knudsen, Tracey Fairaway, Jane Perry, Tom Skerritt, Michael Baral, Lewis Rainer, Alexander Molkenthin","98","Un representante de ventas estadounidense busca recuperar sus pérdidas viajando a Arabia Saudita y vendiendo el producto de su compañía a un monarca rico.","","Dave Eggers, Tom Tykwer","movies.csv_pics\movies_93.jpg"
"92","Un Jefe En Pañales","The Boss Baby","2017","ING/ESP","Español","6.3","USA","Infantil","https://www.imdb.com/title/tt3874544","Tom McGrath","Rebecca Huntley, Ramsey Naito, Jed Schlanger","Alec Baldwin, Steve Buscemi, Jimmy Kimmel, Lisa Kudrow, Tobey Maguire, Miles Bakshi, James McGrath, Conrad Vernon, ViviAnn Yee, Eric Bell Jr.","97","La llegada de un hermanito trastoca por completo la idílica vida del pequeño Tim, hasta entonces hijo único de 7 años y el ojito derecho de sus padres. Su nuevo hermano es un peculiar bebé, que viste traje y corbata y lleva maletín. Tim comienza a sospechar de él, hasta que descubre que puede hablar.","","Michael McCullers, Marla Frazee","movies.csv_pics\movies_92.jpg"
"91","Un Ladrón Con Estilo","The Old Man & the Gun","2018","ING/ESP","Español","6.7","UK, USA","Biografía, Comedia, Crimen, Drama, Romance","https://www.imdb.com/title/tt2837574","David Lowery","Julie Goldstein, Toby Halbrooks, Ken Halloway, Tim Headington, Bill Holderman, James M. Johnston, Anthony Mastromauro, Patrick Newall, Lisa Normand, Dawn Ostroff, Robert Redford, Marc Schmidheiny, Lucas Smith, Karl Spoerri, Jeremy Steckler, James D. Stern, Cindy Wilkinson Kirven","Robert Redford, Casey Affleck, Sissy Spacek, Danny Glover, Tom Waits, Tika Sumpter, Ari Elizabeth Johnson, Teagan Johnson, Gene Jones, John David Washington","93","""This Story is Mostly True.""  Based on the true story of Forrest Tucker and his audacious escape from San Quentin at the age of 70 to an unprecedented string of heists that confounded authorities and enchanted the public.","","David Lowery, David Grann","movies.csv_pics\movies_91.jpg"
"90","Un Lugar En Silencio","A Quiet Place","2018","ING/ESP","Español","7.5","USA","Drama, Terror, Sci-Fi","https://www.imdb.com/title/tt6644200","John Krasinski","Michael Bay, Scott Beck, Jeffrey Beecroft, Celia D. Costas, Deb Dyer, Andrew Form, Brad Fuller, Alexa Ginsburg, Aaron Janus, John Krasinski, Allyson Seeger, Bryan Woods","Emily Blunt, John Krasinski, Millicent Simmonds, Noah Jupe, Cade WoodGuerrad, Leon Russom, Rhoda Pell","90","En un mundo post apocalíptico una familia es forzada a vivir en silencio mientras se esconde de los monstruos con un oído ultra sensible.","","Bryan Woods, Scott Beck, John Krasinski, Bryan Woods, Scott Beck","movies.csv_pics\movies_90.jpg"
